Zona,upp,ano,mes,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_comercio,roubo_residencia,roubo_veiculo,roubo_carga,roubo_transeunte,roubo_em_coletivo,roubo_banco,roubo_cx_eletronico,roubo_celular,roubo_conducao_saque,total_roubos,furto_veiculos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,recuperacao_veiculos,armas_apreendidas,cump_mandado_prisao,ocorr_flagrante,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias
 Sul,Santa Marta,2013,Setembro,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
 Oeste,Cidade de Deus,2013,Setembro,1,0,0,0,4,37,3,1,14,0,0,1,0,3,2,0,0,1,0,12,1,23,0,0,0,5,28,0,1,1,19,23,4,0,0,0,0,168
 Oeste,Batam,2013,Setembro,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,2,0,0,0,1,7,3,0,0,0,0,21
 Sul,Chapéu Mangueira / Babilônia,2013,Setembro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,15
 Sul,Pavão-Pavãozinho,2013,Setembro,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,6,6,0,0,0,0,0,28
 Sul,Tabajaras,2013,Setembro,0,0,0,0,0,9,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,21
 Central,Providência,2013,Setembro,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,2,11,0,0,0,4,6,0,0,0,0,0,43
 Norte,Borel,2013,Setembro,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,1,5,1,0,0,0,0,29
 Oeste,Formiga,2013,Setembro,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,9
 Norte,Andaraí,2013,Setembro,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,1,2,0,0,0,1,5,0,0,0,0,0,26
 Norte,Salgueiro,2013,Setembro,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,2,1,0,0,0,0,0,11
 Norte,Turano,2013,Setembro,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,2,3,8,0,0,0,1,5,0,0,0,2,6,0,0,0,0,0,35
 Norte,São João / Matriz / Queto,2013,Setembro,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1,5,0,0,0,0,0,22
 Norte,Coroa / Fallet / Fogueteiro,2013,Setembro,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,2,0,0,1,4,0,0,0,0,0,20
 Central,Escondidinho / Prazeres,2013,Setembro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
 Central,São Carlos,2013,Setembro,0,0,0,0,11,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,7,0,2,0,4,5,0,0,0,0,0,42
 Central,Mangueira,2013,Setembro,0,0,0,0,2,6,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,1,12,0,0,2,4,5,0,0,0,0,0,41
 Norte,Macacos,2013,Setembro,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,7,0,0,0,1,4,0,0,0,0,0,29
 Sul,Vidigal,2013,Setembro,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,8,0,0,0,4,3,1,0,0,0,0,30
 Norte,Nova Brasília,2013,Setembro,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,4,2,0,0,0,0,0,17
 Norte,Fazendinha,2013,Setembro,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,1,1,1,0,0,2,5,0,0,0,0,0,18
 Norte,Adeus / Baiana,2013,Setembro,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,2,0,0,0,1,3,0,0,0,0,0,27
 Norte,Alemão,2013,Setembro,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
 Norte,Chatuba,2013,Setembro,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,0,0,1,0,2,0,3,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,23
 Norte,Fé / Sereno,2013,Setembro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,6
 Norte,Parque Proletário,2013,Setembro,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
 Norte,Vila Cruzeiro,2013,Setembro,1,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,5,4,3,0,0,0,0,33
 Sul,Rocinha,2013,Setembro,1,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,52
 Norte,Jacarezinho,2013,Setembro,0,0,0,0,0,15,0,0,3,0,0,1,0,2,0,0,0,0,0,4,0,10,0,0,0,6,9,2,1,0,6,8,0,1,0,0,0,62
 Norte,Manguinhos,2013,Setembro,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,1,0,0,2,8,0,0,0,0,0,24
 Central,Barreira do Vasco / Tuiuti,2013,Setembro,0,0,0,0,2,7,0,0,1,2,0,1,0,5,0,0,0,0,0,9,1,12,0,0,0,0,6,1,0,0,1,8,0,0,0,0,0,51
 Central,Caju,2013,Setembro,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,8,0,0,0,0,0,16
 Sul,Cerro-Corá,2013,Setembro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
 Norte,Arará / Mandela,2013,Setembro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,14,0,0,0,5,1,0,0,0,0,0,22
 Norte,Lins,2013,Setembro,0,0,0,0,0,3,0,0,1,1,0,2,2,1,1,0,0,0,0,7,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,34
 Norte,Camarista Méier,2013,Setembro,0,0,0,0,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,11,0,1,0,1,3,1,0,0,2,5,0,0,0,0,0,36
 Oeste,Mangueirinha,2013,Setembro,1,0,0,0,0,11,0,0,0,0,0,2,0,3,0,0,0,0,0,5,1,4,0,0,0,1,4,4,0,0,4,2,0,0,0,0,0,39
 Oeste,Vila Kennedy,2013,Setembro,3,0,0,0,1,15,1,0,5,0,0,12,3,7,4,0,0,0,0,29,1,15,0,0,0,2,11,13,2,4,10,8,4,0,0,0,0,112
 Sul,Santa Marta,2013,Outubro,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11
 Oeste,Cidade de Deus,2013,Outubro,1,0,0,1,5,31,3,0,8,1,0,1,0,3,5,0,0,2,0,12,2,18,0,0,0,3,21,8,3,1,21,33,5,0,0,1,0,161
 Oeste,Batam,2013,Outubro,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,4,4,1,0,0,0,0,30
 Sul,Chapéu Mangueira / Babilônia,2013,Outubro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,3,1,0,0,0,0,21
 Sul,Pavão-Pavãozinho,2013,Outubro,1,0,0,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,16,0,0,0,7,6,0,0,0,0,0,41
 Sul,Tabajaras,2013,Outubro,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,1,2,6,0,0,0,0,0,31
 Central,Providência,2013,Outubro,0,0,0,0,2,8,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,0,0,3,4,2,0,0,0,0,44
 Norte,Borel,2013,Outubro,1,0,0,0,0,5,0,0,6,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,1,4,0,0,0,0,4,1,0,0,0,0,34
 Oeste,Formiga,2013,Outubro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,11
 Norte,Andaraí,2013,Outubro,0,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,1,2,6,0,0,0,0,0,32
 Norte,Salgueiro,2013,Outubro,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,13
 Norte,Turano,2013,Outubro,1,0,0,0,0,8,0,0,1,0,0,1,0,1,0,0,0,0,0,3,3,6,0,0,0,4,6,0,0,1,1,2,1,0,0,0,0,45
 Norte,São João / Matriz / Queto,2013,Outubro,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,16
 Norte,Coroa / Fallet / Fogueteiro,2013,Outubro,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,2,0,0,0,0,10,2,0,1,7,1,0,0,0,0,0,31
 Central,Escondidinho / Prazeres,2013,Outubro,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,21
 Central,São Carlos,2013,Outubro,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,13,1,0,0,5,8,1,0,0,0,0,44
 Central,Mangueira,2013,Outubro,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,4,0,0,0,0,13,2,1,0,6,1,0,0,0,0,0,50
 Norte,Macacos,2013,Outubro,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,7,0,0,0,0,0,24
 Sul,Vidigal,2013,Outubro,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,25
 Norte,Nova Brasília,2013,Outubro,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,2,2,1,0,0,0,0,19
 Norte,Fazendinha,2013,Outubro,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,15
 Norte,Adeus / Baiana,2013,Outubro,0,0,0,0,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,3,2,1,0,2,6,0,0,0,0,0,24
 Norte,Alemão,2013,Outubro,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,12
 Norte,Chatuba,2013,Outubro,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,12
 Norte,Fé / Sereno,2013,Outubro,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,9
 Norte,Parque Proletário,2013,Outubro,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
 Norte,Vila Cruzeiro,2013,Outubro,0,0,0,0,4,10,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,13,1,0,0,6,1,0,0,0,0,0,39
 Sul,Rocinha,2013,Outubro,2,0,0,0,0,22,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,7,0,0,0,1,3,0,1,0,1,14,1,0,0,0,0,63
 Norte,Jacarezinho,2013,Outubro,0,0,0,0,3,18,0,0,4,1,0,0,0,5,0,0,0,0,0,6,0,6,0,0,0,2,8,1,1,2,3,4,1,0,0,0,0,57
 Norte,Manguinhos,2013,Outubro,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,2,6,0,0,0,0,0,31
 Central,Barreira do Vasco / Tuiuti,2013,Outubro,0,0,0,0,0,3,0,0,0,0,0,1,0,4,0,0,0,1,0,6,1,9,0,0,0,1,4,0,0,1,4,4,0,0,0,0,0,46
 Central,Caju,2013,Outubro,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,7,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,22
 Sul,Cerro-Corá,2013,Outubro,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,11
 Norte,Arará / Mandela,2013,Outubro,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,2,5,0,1,0,0,0,0,43
 Norte,Lins,2013,Outubro,0,0,0,0,0,10,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,4,0,1,0,0,12,2,1,3,9,4,0,0,0,0,0,55
 Norte,Camarista Méier,2013,Outubro,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,1,0,5,0,3,0,0,0,0,1,2,0,0,2,2,0,0,0,0,0,26
 Oeste,Mangueirinha,2013,Outubro,0,0,0,0,0,8,0,0,2,0,0,0,0,1,0,0,0,1,0,3,0,2,0,0,0,1,7,5,0,0,4,6,3,0,0,0,0,41
 Oeste,Vila Kennedy,2013,Outubro,1,0,0,0,0,10,0,0,33,4,0,10,1,14,1,0,0,0,0,31,3,19,0,0,0,2,9,17,4,7,7,10,2,0,0,0,0,132
 Sul,Santa Marta,2013,Novembro,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5
 Oeste,Cidade de Deus,2013,Novembro,0,0,0,0,6,29,0,1,15,0,0,1,0,3,7,0,0,1,0,14,0,17,0,0,0,1,37,5,1,2,31,26,4,1,0,0,0,167
 Oeste,Batam,2013,Novembro,0,0,0,0,0,4,1,1,1,0,0,1,1,3,0,0,0,0,0,5,0,8,0,0,0,1,5,2,0,0,3,3,0,0,0,0,0,30
 Sul,Chapéu Mangueira / Babilônia,2013,Novembro,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,1,1,0,0,0,0,0,11
 Sul,Pavão-Pavãozinho,2013,Novembro,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0,1,3,0,1,0,0,0,0,32
 Sul,Tabajaras,2013,Novembro,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,3,4,2,0,0,0,0,36
 Central,Providência,2013,Novembro,0,0,0,0,2,3,0,1,1,0,0,1,0,2,0,0,0,0,0,3,2,5,0,0,0,0,14,1,0,0,5,4,0,0,0,0,0,40
 Norte,Borel,2013,Novembro,1,0,0,0,1,11,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,2,1,1,0,3,1,0,0,0,0,0,28
 Oeste,Formiga,2013,Novembro,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,9
 Norte,Andaraí,2013,Novembro,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,24
 Norte,Salgueiro,2013,Novembro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
 Norte,Turano,2013,Novembro,0,0,0,0,0,5,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,2,8,0,0,0,3,7,0,0,0,0,0,31
 Norte,São João / Matriz / Queto,2013,Novembro,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,4,1,0,0,0,0,0,15
 Norte,Coroa / Fallet / Fogueteiro,2013,Novembro,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,11,0,1,0,3,6,0,0,0,0,0,40
 Central,Escondidinho / Prazeres,2013,Novembro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,6
 Central,São Carlos,2013,Novembro,0,0,0,0,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0,0,0,3,3,0,0,0,0,0,31
 Central,Mangueira,2013,Novembro,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,11,2,1,1,6,5,0,0,0,0,0,48
 Norte,Macacos,2013,Novembro,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,5,0,0,1,2,4,1,0,0,0,0,41
 Sul,Vidigal,2013,Novembro,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,3,4,0,0,0,0,0,19
 Norte,Nova Brasília,2013,Novembro,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,7,0,1,0,4,0,0,0,0,0,0,16
 Norte,Fazendinha,2013,Novembro,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,3,5,0,0,0,0,0,22
 Norte,Adeus / Baiana,2013,Novembro,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,13
 Norte,Alemão,2013,Novembro,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,5,1,1,0,0,0,0,14
 Norte,Chatuba,2013,Novembro,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,0,0,14
 Norte,Fé / Sereno,2013,Novembro,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,8
 Norte,Parque Proletário,2013,Novembro,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,7
 Norte,Vila Cruzeiro,2013,Novembro,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,10,1,0,2,3,5,0,0,0,0,0,34
 Sul,Rocinha,2013,Novembro,0,0,0,0,9,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,2,5,0,0,0,3,8,2,0,0,0,0,65
 Norte,Jacarezinho,2013,Novembro,0,0,0,0,1,10,1,0,4,2,0,0,0,6,0,0,0,0,0,10,0,12,0,0,0,5,5,3,2,0,5,4,2,0,0,0,0,74
 Norte,Manguinhos,2013,Novembro,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,22
 Central,Barreira do Vasco / Tuiuti,2013,Novembro,0,0,0,0,0,14,0,0,1,0,0,1,0,2,0,0,0,0,0,6,0,13,0,0,0,2,6,7,0,0,3,8,0,0,0,0,0,67
 Central,Caju,2013,Novembro,1,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,9,1,0,0,0,0,36
 Sul,Cerro-Corá,2013,Novembro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
 Norte,Arará / Mandela,2013,Novembro,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,16,1,0,0,4,1,0,0,0,0,0,33
 Norte,Lins,2013,Novembro,0,0,0,0,0,10,1,0,0,0,0,0,0,4,0,0,0,0,0,4,1,3,0,1,0,1,6,3,0,0,3,10,1,0,0,0,0,48
 Norte,Camarista Méier,2013,Novembro,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,6,2,7,0,0,0,0,3,2,3,1,5,4,0,0,0,0,0,34
 Oeste,Mangueirinha,2013,Novembro,0,0,0,0,0,9,1,0,2,0,0,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,3,5,0,2,7,7,0,0,0,0,0,37
 Oeste,Vila Kennedy,2013,Novembro,0,0,0,0,1,12,0,0,15,3,0,7,3,13,0,0,0,0,0,28,7,27,0,0,0,2,13,8,2,0,14,15,1,0,0,0,0,129
 Sul,Santa Marta,2013,Dezembro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
 Oeste,Cidade de Deus,2013,Dezembro,1,0,0,0,4,33,1,0,8,0,0,1,0,3,5,0,0,0,1,13,3,20,0,0,0,1,29,6,0,5,28,23,2,0,0,0,0,167
 Oeste,Batam,2013,Dezembro,0,0,0,0,0,13,1,0,4,1,0,2,0,1,0,0,0,0,0,4,1,3,0,0,0,0,2,0,2,0,3,8,0,0,0,0,0,39
 Sul,Chapéu Mangueira / Babilônia,2013,Dezembro,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,3,0,0,0,0,0,23
 Sul,Pavão-Pavãozinho,2013,Dezembro,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,15,0,1,2,4,4,1,0,0,0,0,47
 Sul,Tabajaras,2013,Dezembro,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,4,0,0,0,1,12,0,1,0,0,0,40
 Central,Providência,2013,Dezembro,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,8,0,1,0,1,9,2,0,0,1,7,0,0,0,0,0,45
 Norte,Borel,2013,Dezembro,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,2,5,0,0,1,1,3,0,0,0,0,0,27
 Oeste,Formiga,2013,Dezembro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,0,2,0,0,0,0,11
 Norte,Andaraí,2013,Dezembro,0,0,0,0,0,19,0,0,6,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,8,1,0,0,0,12,0,0,0,0,0,43
 Norte,Salgueiro,2013,Dezembro,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,9
 Norte,Turano,2013,Dezembro,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,6,0,0,1,2,4,0,0,0,0,0,25
 Norte,São João / Matriz / Queto,2013,Dezembro,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,4,1,2,0,0,0,0,14
 Norte,Coroa / Fallet / Fogueteiro,2013,Dezembro,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,3,5,3,0,0,0,0,28
 Central,Escondidinho / Prazeres,2013,Dezembro,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1,3,2,0,0,0,0,0,16
 Central,São Carlos,2013,Dezembro,1,0,0,0,16,13,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,1,7,1,0,0,4,8,0,0,0,0,0,51
 Central,Mangueira,2013,Dezembro,0,0,0,0,0,13,0,1,1,0,0,0,0,2,0,0,0,0,0,4,2,7,0,0,0,1,4,0,0,0,5,1,0,0,0,0,0,44
 Norte,Macacos,2013,Dezembro,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,4,11,0,0,0,0,0,32
 Sul,Vidigal,2013,Dezembro,0,0,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,32
 Norte,Nova Brasília,2013,Dezembro,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,18
 Norte,Fazendinha,2013,Dezembro,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,2,1,0,0,0,0,22
 Norte,Adeus / Baiana,2013,Dezembro,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,4,0,0,1,2,3,1,0,0,0,0,27
 Norte,Alemão,2013,Dezembro,0,0,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,4,3,0,0,0,0,0,19
 Norte,Chatuba,2013,Dezembro,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11
 Norte,Fé / Sereno,2013,Dezembro,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,7
 Norte,Parque Proletário,2013,Dezembro,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
